id,optimal_window,score
Mtzb6OL4vTIN7lSS,3,4272.680651953942
fR8xxvofcbeQkDRF,6,9772.781865723831
QViREg5V2LIfJ8IY,4,8029.819320766727
CPjP46xBiBBwQue6,6,6203.832732678143
VrLdfJpgg8ZvQX5h,3,0.0
NSNCFxmf1NayJjHW,8,4205.116866463978
V5Z1ryuazYDwfXQf,9,5488.105143623144
5XcAU4ZihXM5AW27,9,10662.033810927767
WlYOKoDx3y80wmq4,6,8095.793686673687
x6Wm94GM8ZzsX1fH,16,2434.16011978158
rEWX59HPtwBwN6ew,3,0.0
CWtLp43hNmRTnx9L,4,6028.4588395972805
MBsdeNwtFEEw2dk9,9,10369.786412582647
6seVBu6pXSYOkWLa,3,4272.680651953942
7pe5kfLqCP1LnJGW,4,2886.529083541547
Xm179WKmp7ijmhPe,16,4205.116866463978
8GYftxPIQEY1SDmJ,9,5488.105143623144
S8FQMUoVgQW64vw7,6,5484.105143623144
wyVWqb8yQKygkhft,6,5545.7062284086705
OgRfiOQA0KYbft5A,4,8373.41674100675
07yQ7X6NLRdax13b,4,8545.361303907885
6qrhjjQX2TlL2CI5,9,2434.16011978158
bQuFUmXyiMRof0KO,6,8374.63422716469
TKreBgDmAkBF1tvS,9,6028.4588395972805
FsUPAsYSpGXYv1ga,9,4272.680651953942
GVepRV8Rl8CghSPG,3,0.0
bH0AxZYGFJOAAi1r,6,5621.607920027881
E0coQXr0jLzvQDgA,6,9586.620557401653
AZ4Fpg3G7xTIlo7C,6,3820.113034719745
SovyEJERrtCgQm3S,6,10662.033810927767
8vJPuExBPKOlsf2t,6,2437.16011978158
udScHNRDGNMObe7p,3,0.0
XGrZIEOyBcoQgjDt,3,0.0
YoWjWo1qNBb399ji,3,0.0
8NaGA4Mmu7LhuB5m,3,9772.781865723831
bs5DUdgQAHF9c5sE,3,8175.819475035958
rHcF9w7DW4bLv9d2,6,4272.680651953942
WUJdOGY2SDmEquWq,3,0.0
Veatrtocg9E6ktXC,6,4205.116866463978
hve2cxCojdL8zMOR,3,0.0
rq7GzUSCYYN4Xb4y,3,0.0
DJt4doZyOK7UNzkX,6,13406.733592121398
Ifb776YHKXpzrPFi,3,0.0
lAfejeamw549d1OG,32,9082.83762503421
xIBZ4vYRjeDx3bqE,3,7159.209735495489
XUFJkk2lntrwiLeV,6,12259.928305100082
p25gS97uol5NGWx1,3,1.0
zjcqgG2uW6Oz6KJZ,12,6886.3434067761955
VRAsFxQ3J9OzRSDD,9,4269.680651953942
OqpojKypQYk8NKKN,3,7397.29824036492
p57NIYlOER9ShCje,3,9586.620557401653
OfkOImn62q0Zn8aH,6,7054.623342379572
39YioTJ43i0sh8xC,4,9760.785795577085
smlx2sHFzCVZB4bQ,3,5484.105143623144
hjeuCgby4O1TsheX,3,0.0
gSrrAaQtdylV5W3W,4,9760.785795577085
RqCgCQngFFB2vUVI,6,2434.16011978158
k5SnKXPtsNavpnn0,6,17953.99512381837
9ze5AULDHxoRO9ag,8,5484.105143623144
ERdZsA7REAgvbDtH,12,9693.222010087122
B9BvPO0wirmPCQKa,3,0.0
60pxsjtkQgWhOTBI,3,0.0
QMvWA5vE2eFrnBto,3,0.0
UHlaAKClChsQqPDM,4,4272.680651953942
Ivu5cPP0O2478DVi,6,15070.725701024796
pSornxzq4Lgmtry6,12,1.0
ajU3JkE2YP0K6xwb,8,4273.680651953942
VmNEjAGaF3WOZaYY,16,10976.210287246287
itNg6CIpukIjmp3q,3,0.0
csaX6o44ZiMrqrZa,9,10662.033810927767
QQ2yR7OKNhvlnGpo,3,0.0
3Y38upRWxIOVg0Uq,4,4272.680651953942
CVkO19Rrg0f3E0Mb,3,0.0
9hejZZdRBzgoh0Pg,6,12126.425528695345
jybVpvdJ4ZCIaCK3,3,0.0
jP3HSua70KKoX1tV,3,9772.781865723831
JzqCf0Lml21vEqk6,3,10632.476513997026
nuQp5ayufSzzGUdP,6,4272.680651953942
98a3EWAjACp9gkzO,3,5484.105143623144
5FUZ6kC6iOACsERM,6,2889.529083541547
3aerR05k7WXQtHMw,3,9772.781865723831
DEKtjTOe3DjEu101,6,5488.105143623144
T8PPAjMOuOVTYrHm,3,3739.0147370033665
gD8s3tztKCOBELOG,8,5489.105143623144
aztQptXGGa1rvEJz,4,12821.852362037576
KqokBFB8irAcUT7L,3,0.0
aONXTcQJuc8arWAR,12,8545.361303907885
82HLZSmMiKnYYZZH,6,4272.680651953942
s6CTosY9I7lFj249,3,12109.525688645354
pW3rrtOYqUZNFxei,24,11884.350007579309
6MJkTEhPyHKjiEt2,9,10968.210287246287
hKWwaAkkIuaEYqO5,3,6502.725096548824
eF1WIqeFYSW5CjlB,3,0.0
ZZFg4NvXv0Kzbq6I,4,5488.105143623144
RiXGwVv8H6J0h62Q,6,1.0
mRgcI7NukNpFuCln,8,14962.962651740418
rswCv7cXVjwGmaiQ,4,9689.222010087122
extaUtb47afJGt7q,12,13804.691842105996
dYEBnElQeemCX4Lg,9,10976.210287246287
RPqDzfsTV2zDrZpw,3,0.0
1s0I2Rxy8AjJBfFM,6,5621.607920027881
v8bTx4GE407uoDWm,6,1.0
WHosITO0Fp1zHAqo,6,8356.251252156631
xMRjvbB6d4dKjjZj,6,9772.781865723831
JqvaRxpZ60pmKkwx,6,1.0
5zTWmvcxNgYJ7DEg,9,1.0
2cx5vZSIUcwXhmmi,6,5488.105143623144
HKwYqyhRjakBhbwb,3,0.0
ZfBQquqWOihU7ykX,3,9586.620557401653
E01ePP1aiQRkiSq8,3,0.0
4sXIuBD5uFiJswho,6,4272.680651953942
rxZribnvGjb5mnIb,3,0.0
buj0BUAyzLrx5hGN,6,4269.680651953942
heSD34qOocNaf7LD,6,16506.025658276692
7ABdzhgF1b8F6Bs8,3,4272.680651953942
rvJ0PUIQAZLhnacX,3,0.0
HKZf4pJdiOb16UpH,3,0.0
qd0B5PCNGkuMaRj0,16,4269.680651953942
4GMtvJaScrBgG2OP,12,16151.138954550912
TNBg5W535z2TZsY8,4,9002.86429154474
df3HHKRCRC6r2ebj,8,8438.860297727766
8OCGaztRlitRiPMf,3,9586.620557401653
Yk9pY3l9adZ5Ip7i,3,0.0
Ejl3uVrwYFHiyz5k,6,10369.786412582647
u2Iutwii1XRYHMhJ,3,0.0
uwVoIFJsk3XAhHlA,3,3739.0147370033665
W2XPN7wM05ep3Jwl,3,4205.116866463978
YGsYwZd69psXmcuU,9,9586.620557401653
lEnh4F9qCdWNy1SN,3,0.0
I7PBK7z4uxS9IgaE,8,1.0
bfDl0Pdb7Fx95Rgd,12,4205.116866463978
M3eNsxpSJR72n8MD,6,1461.0814393489322
5BoAC7rFk577a1if,3,4205.116866463978
UAj151iVv4Dy7S5p,8,7574.21697291207
c91wqFdOc7QpakUh,3,0.0
wALlQyVZBBjnUH8C,3,0.0
q1V6LyX4Ea53RlbE,9,6709.642118261292
xMaD73rduh3ECOOu,3,1.0
7GX4CdMZPnbZtqXz,9,4273.680651953942
vsqzFF2YCk6Vvdi2,3,0.0
q9iAYnFvXuZrunqg,9,4269.680651953942
R4F81dlWFt1QmyIT,3,0.0
IDqKExjmVX8eJ4W2,3,0.0
bjkiMWw8hb9CFm4r,3,0.0
TNVYcqM01qlmbZsO,4,4272.680651953942
oVXQbOsHtEftaCGV,3,0.0
iUcyvVWtHhpX0kyd,6,8094.793686673687
RYVe3W02M4Dogfey,6,4205.116866463978
Qn1UGp0NiC9dJ9Uo,6,9310.21817834289
gsyXVvJ31kJezymB,6,4618.74726300802
OjPI74IXXvZRzowl,9,2221.8891326310677
ndYexdbpXtrgstx0,6,8888.427914961962
BKPWnHDlkfNuRR3p,4,4205.116866463978
SKKLCrjyzYJQZQey,3,17552.451423786697
ZhuhVNyysfxCc9uA,3,1.0
YEQhBt471s6jEgZE,4,5489.105143623144
YBKNeK3L1douoD2E,3,0.0
x1yKbJrsVyRMmb71,9,3820.113034719745
s8Q01ICTOQETXIeJ,3,0.0
ZKRgdyCC1ZFd1JbD,6,5621.607920027881
T9TcItbtbSETffd1,3,1.0
WE8jzwzM3uBSagXa,3,0.0
Q5bDo7L38XQcPTaH,6,2886.529083541547
UN5IORBOghO65pM6,3,0.0
lWUf0TH2ux7PYN4F,4,6886.3434067761955
I3DN82izyMeRgLqC,4,3822.113034719745
1EEgnpmSrcYBqlEO,6,2886.529083541547
9b51uFO62TNmCBIr,12,5621.607920027881
QGr0TykfxnXbO5LA,12,5489.105143623144
gH5i6OVpOWChoyzq,9,13548.562894469314
QJDzK9L87BR5dLet,9,1.0
kA8JGd8M2q8DgsmH,9,3820.113034719745
uTRZW3PvwuDWY537,3,0.0
blbHiMPa4LUbomQP,6,10662.033810927767
IoWa8OlxXrW23HBc,6,2144.5370834920377
YVNAzFU75gfQ5xP0,3,2.0
g5KXmY2d37uNbaDz,4,13287.954491498189
yITF3I2qIgiSALEc,3,0.0
0AkSP5ELIE58PRhf,6,4272.680651953942
GrD7fWrsmNTD2L5Z,4,4272.680651953942
4UEKxtXcOXXrtjQx,6,4269.680651953942
ejDvG1ECZ3rS8ZVX,6,4272.680651953942
HvMYNGXLXKRc94SS,3,0.0
PhBMPr4TKI199CB0,3,0.0
1qLNOH6PFcqhthLj,3,0.0
JUFuEePEQX3FDtIu,6,5621.607920027881
4N6W3P0ECsKY4ZpO,3,0.0
Ti1mMBP3fGOv8503,4,14575.050771087203
569DDnQOSEyuJug9,3,9586.620557401653
hk8cDn49nRGqyAFI,3,0.0
EZ18SBZrRF1ZdxXB,9,10976.210287246287
E0YDqfFIIieCGjUY,8,8545.361303907885
4ntTVg12WMjJxjcs,3,11111.713063651025
vQUuEzqgqDFqAHby,6,8374.63422716469
Dobp7fFmCraoCn4L,3,0.0
WC2Fyo4WBelEsvZ3,3,5488.105143623144
yFE6gTUBWCnlI0EQ,8,15261.887009346974
iMaSIXzUQqW8VpXg,3,9772.781865723831
pXH6oPtAmiRrUzGb,9,12473.1496409432
l6n7s6HeDbBuaTIf,3,10481.435450198436
mP2NCtFyUPzP3ZPD,3,4205.116866463978
qY8ePDwR4PPgs4sj,6,2886.529083541547
ujrOc8pHtILHLjsO,9,5621.607920027881
lXHKlVc8D3cYw3RT,4,10663.033810927767
nfFNgnfvpGHAYaLV,6,9082.83762503421
Vh79SCufhdN7hb94,3,0.0
dGZ8mcY4I7pXr6pP,3,0.0
qugS7Umaotx7pMQa,9,10632.476513997026
jxGNmOAHxQmUCbke,6,10632.476513997026
67nbOY5OzIDI6yZn,6,11679.995686352087
aQRzonDr4hLRFBsq,9,3875.734862068932
jlNi9TNgAFI2Us7w,4,5200.096176352299
Pn8vZYH6g0Vn03CO,12,5488.105143623144
fdhrJmErD6y5su1c,3,10481.435450198436
ESYtJ7mQHhf5PXmN,6,13582.898830296832
KDfhs4fRQITTUPMk,9,3822.113034719745
rlzd54Mp6gNtjFtv,3,11327.303994333513
kRqMq2CZ6ZUgUJ6p,8,4272.680651953942
o5GUdKn1ThbdAw5V,4,2886.529083541547
5lkZg4aNjP8qnOu1,6,4205.116866463978
GM0nKTdBe08Ygc72,3,0.0
8OnN7weAnKnuDKcY,3,3739.0147370033665
CSzWvxBGJa24kqdE,3,2434.16011978158
tJcZZMHTLkY8f1vd,6,1461.0814393489322
UFncPMBw9zi1wKLP,12,1.0
gxk4hG7MU5tUnpmJ,3,0.0
bDROZtziPA2P0N7H,12,4272.680651953942
sWSq31FUundv5TlF,6,6203.832732678143
D9viI5nXSnXl56Oi,3,0.0
TD73dKQVoR3roX1Q,9,4273.680651953942
tGUyxdeF8gIsHRop,6,9815.386880362614
xYdYWRx5WltJCar3,3,0.0
weWOrE8ssGvRsBge,9,4272.680651953942
4WXESNNO5Xks6U7P,8,2886.529083541547
6m9trWTP44StMNR8,6,18855.619490758043
YfL9WtgR8wH3GTVg,3,0.0
xj0AWRWYonmPduV7,3,0.0
DusQNC2s4sSNO1sD,3,0.0
gkzIxj1gwT27Lm6T,6,2886.529083541547
O4cC4qKepsdsRpFF,3,0.0
M1OEFSBRKUtaoG3Y,3,14557.293954338795
ea9BlF19rR5FpzR8,6,2886.529083541547
D6LLfWZ46UltzItw,3,4272.680651953942
cYSGx7CggIvpKn61,3,0.0
XL6NhVosEhuaTL93,6,10164.45349141669
FpHWHA47A7xeo2Ry,3,4272.680651953942
y3JIWphIZ5YvKyZ1,9,1.0
AgJ6E9Wk7J2fn8ST,16,4272.680651953942
wjdSnUv68nnp5IS2,4,8095.793686673687
cKDUppMvCHQzjmVw,3,0.0
LfvN53D5rcHulDRF,9,3875.734862068932
M2rtLjEdz5xzAnqh,4,8094.793686673687
wsoQaKtyjn9EUO2Z,6,5621.607920027881
6iMdTWsNcwhYUbhe,6,10632.476513997026
5FXGLE4a2HAmAeQg,9,4272.680651953942
nxU9NKzWivCCzLgG,6,5488.105143623144
AZ0kajgOXdX5v0CZ,6,2434.16011978158
jHmA2pPiEyLR3Wiy,9,2886.529083541547
0U3bhNLNSTT1eMzH,3,0.0
TWBSQHmNE8Gylqys,9,5489.105143623144
9bmK5e4xqW5XhGdI,16,4272.680651953942
csnzflz4r3cBu6ZO,12,8545.361303907885
mbd8xY5Yo67EvNO3,9,7478.029474006733
Gc8TWF9x57rJb1qG,6,1.0
XHiSXsf5E2vVKVKE,3,0.0
ZCshWXKlJYLWxPMW,9,4272.680651953942
CPPTSMhhK77QwLI5,9,10662.033810927767
6oz6MMvQCdv8sE8Q,9,9761.785795577085
H3cGcTgsl40t2FEI,6,21657.13187330314
kwTuGjEQqewisE7F,4,4269.680651953942
uLkTh8pP9QCkwn9y,9,1.0
5wRhHinY80tPqate,9,4272.680651953942
YMzwMqVK6Z0IHH1Q,6,9586.620557401653
rlntoXwt15BWrcrq,3,5488.105143623144
KMZKLZXTRvh1N9rh,3,0.0
BMFPO4u9abJZhG59,3,15394.389785751711
45tzkMYNi030tCrT,3,4272.680651953942
BAQvBokanLPR9kEG,9,2221.8891326310677
BWlUcHYWjiuhusdx,3,1.0
kdp8XvaqEYgwDfYU,3,0.0
EgBRrfllNTwS4S0H,3,4272.680651953942
49Z0ktO1puF5jwJl,9,3820.113034719745
dV9QAVnOrwawFhpy,3,0.0
6AuRy193Kwaz1IBe,6,10824.579995686163
E7J6NsaW6umba8B4,16,9586.620557401653
QYJ621AvZHzbp4GI,3,13287.954491498189
xgyeB1Rov4tdJ5TE,8,6639.276986245558
wYmaPnuHvpZpMNwS,3,5484.105143623144
OaAoUVfBv71it77D,9,4272.680651953942
lTfwEl35vUc3Hw1h,6,8094.793686673687
ckvighrdZwizCHub,6,4272.680651953942
xUOg2S3FnLpxvjJv,3,0.0
5JaBO2JoOR7Is2qC,9,9775.781865723831
iKvO7XrMPPx6CZOQ,3,0.0
IisqizysuCjywgAm,6,2.0
e5iZ9RNzlPkD81oU,6,9304.21817834289
zIC91wkIaKHCRDJ9,6,7481.481325870209
FtSNrVk7VKhLHiXK,3,8474.79751841792
ZKHRVOwqsThFLmdF,6,5621.607920027881
nnGqwGWCOSmceOGQ,6,5488.105143623144
gvOtX0Zd0NEhlPmr,4,4206.116866463978
SDA54Q4p4DIYjqRB,4,9586.620557401653
IJibcQil0yhO8rnq,9,3822.113034719745
fvtswfmWfAJ2yqZx,6,3876.734862068932
gPl2GqhKcwEGxN6p,6,10662.033810927767
98mzlj5KlThDab2f,8,3820.113034719745
BWQsEIbKPx7win2L,3,0.0
BimsuUMb4vB5f2KO,6,11327.303994333513
ABldHzeE5aUaNmnb,3,0.0
3FWNg1DKhSmqDYHG,3,0.0
LfBV0IyrxaMZTj7b,3,0.0
uGC0kSvB5NCHp8br,6,6203.832732678143
f2AG9OuGkdpdGH7O,3,10473.513384632086
uv5kfWe79GTmVzcz,12,7638.074335978853
1TtS1GhgYa5QF8OA,6,4269.680651953942
Smw9ShpzqFzVlG0R,9,3823.113034719745
nSRFeXRTAEKn8D62,9,3820.113034719745
BxLSuHy7n7MxnMWc,4,4272.680651953942
aaCvzPWSdW19Nelr,3,0.0
AUULRRX75fjodkmK,6,6638.320385072202
AsKS4FHWyAY8HXWN,3,4273.680651953942
dRzaDnUdbcKZHmnr,3,0.0
2JEw8JeonmFrj0xc,9,4205.116866463978
s08EvxPo6CpioDLk,16,19545.563731447663
AlAhGkyDqPM8TiTX,3,0.0
A6LUkXjb0VE7a4iB,3,4272.680651953942
N9xvFP9SmKUM0lBk,3,0.0
yC0qHzBsqfwmd27m,9,7159.209735495489
x6MINMVc0jxdQQ4x,3,0.0
Tgd6rArJj9imIA25,3,0.0
pa6KAzfRE5NTuhZW,6,4272.680651953942
09aWqN5dUx71Ypi2,4,4269.680651953942
cCcpwGeZs5j0DBjc,3,0.0
MYqWTX40nU4n00r3,3,4272.680651953942
mdzTrIjh6YTwsoJP,6,5484.105143623144
GBp0MK9qkxuxdWkn,6,2886.529083541547
twAXxLKyBb34Av0A,9,10976.210287246287
kL3QEk7gxK7WPayE,3,0.0
15HonJVnIOojHGD1,8,13965.902662041062
Bj5uzlWcmdqBaVnC,9,4988.4302136855495
qLJXJCWj6uamyNqk,9,1.0
tWWbw2dSAlH0j8M5,6,15260.887009346974
Wvm7zMe75BxaGIxy,6,4272.680651953942
hyzbevOgELowDytK,3,7159.209735495489
CjMqhTyY0zU83qT3,9,9894.288571981822
PrHiwWLbmpw5TqgM,8,5773.058167083094
FdghpYgGWNEPiIHP,3,5621.607920027881
aPuitvAimOOedYfJ,6,15260.887009346974
6AtYXxHqDCqre4eV,3,0.0
ONYOXiBfO9V6dMPx,6,3820.113034719745
6X1dw1aqMnMIGO7h,6,5489.105143623144
9Wu27VwHXQtKQAfn,3,0.0
rSVkcGZ6TjnI3LU8,6,7054.623342379572
anHtNqBh59g93ZzL,8,4273.680651953942
ZFbmYATzyguVHbV6,6,9772.781865723831
QhhDkDxaW6m8loLQ,3,0.0
Nx6WSbIXtOpuIUQF,4,3820.113034719745
ioqTrgBvBZllk8oF,8,7054.623342379572
sFTMPRC2xZ0hLW71,3,12432.049635184867
RpjEvAoBWGvKDPqD,3,0.0
C8eVr5VD2HFkEgLL,6,21554.757221675987
pevJuO16SgOMDnIM,9,5545.7062284086705
DArUwcsALoeK9DA0,3,0.0
sVTpztlTEDjRetBA,32,5488.105143623144
69hZA0HHziK5ocbF,9,4272.680651953942
WtkbDUFmUGBS6ugo,3,7673.780675917571
mTwXhqc4op8iTl4j,6,2434.16011978158
lsHBySzg2ddDOcqx,6,9894.288571981822
CAnUAdIYDJjzHyQy,4,2679.612061829079
Sj1KEAMrWROidFTr,8,14808.18139903134
ZwRj2GjJRDd0INtf,3,0.0
qpb5tRYOY0SGCJ4v,3,0.0
rS8gHYMjQQdTJGPn,6,7640.22606943949
YpLeY1epzP3HU24l,3,2434.16011978158
ZO5qU3FR1keu9fDj,3,9772.781865723831
wdJMef8FoBxQ7ssm,3,4272.680651953942
3rPG4lcjVX9ayHvf,9,9586.620557401653
iMfxsxmaNDtAOuMk,6,6638.320385072202
TN3i0tNvCfeSpteo,12,8545.361303907885
XK655LPHW60lQS3s,6,3.0
3kXxYWsLHcKg546a,8,5489.105143623144
TyKjPemXH7pnc17l,8,4272.680651953942
IGqVqjKmcDCPp9Og,3,0.0
GLr9oAVhIAJ6poD8,3,0.0
P8NnOdDLcD55Oz9P,6,10632.476513997026
WGmaFb9AUZuq2IQK,3,0.0
clsMnitFTV2nFWJQ,6,9304.21817834289
72oF7JMSo2GFZNtk,3,4272.680651953942
cLEq060pwuCYeR4s,3,9082.83762503421
gDIv516qnBl8Cxm7,9,3822.113034719745
OUfVolwvJabfir4g,9,10272.617232238106
12SaUULMCYJRudhD,6,14931.71446288171
XZww54cye4QOjh9A,6,5488.105143623144
lserOk8b9edoYnWp,9,10662.033810927767
BQkgxbBtMO37BlQr,3,0.0
0Eerh0X8W64EbrM9,3,0.0
C4LEpwfUweAnmMfR,6,1.0
7TDb6Kn0uNTuKjtS,12,2886.529083541547
nqNTykWz0eL5NOwL,3,0.0
5r1cmqvduj3t3knp,3,0.0
lcck9LuDNAJxdsOF,3,4205.116866463978
rwM0ld0uwxjMK9Fh,9,9082.83762503421
8eH4IzHz25YUMwuO,3,4784.5120886149625
UZJQHQSWIdzJPGeG,9,2886.529083541547
LDdiz3y8Pe5j9LNu,3,0.0
9ZSNnqScBmexDtPg,3,0.0
cfWTEBQ6LrUyzSXY,4,4205.116866463978
R86WlDBAZ5F8SYgs,9,5488.105143623144
qrT51x8XewqSTGmD,4,9054.192740568906
azCjdLrnWPoaPKW2,3,0.0
kf91b3xAo6vak4hw,3,0.0
hPdocEW4suRWAMMs,3,2886.529083541547
VItTCJOOTSvbXYJB,8,4269.680651953942
HzgG1xgSzasmPOpO,4,4272.680651953942
g6OFZMjkxS13HX4u,4,9772.781865723831
InyWNI3LoyDCALk1,9,3822.113034719745
WYDhkPUgu71CQnF2,24,4205.116866463978
N7Srt1XzQqZ3RgYc,4,2868.146108533488
jHo46sT4bLkBXjAg,4,4205.116866463978
t380pB5woEB1iWOn,6,10968.210287246287
8JBgFjMapCsktZLm,3,2868.146108533488
XQdSXHR4mIMVPqNo,6,9588.620557401653
1ndKGIDF7MjivMIN,3,4205.116866463978
GYy6A4blfHI1Oian,12,6625.543820544914
a2BMljHEdSv0EJC9,3,0.0
eNsqDcUs9oPxRgpi,6,5754.675192075036
W2ICDRSjWz6lBjVH,9,5488.105143623144
P96AhBROrw6t6PMM,3,0.0
f2LZby5mUyVQPyyK,4,16573.61914526079
1usRINca0QVuIPvO,6,4205.116866463978
2SgfXDAReFspQEpI,8,10473.513384632086
cQSqmYeXnwcPs8Qa,6,2887.529083541547
jwZwSGEIpSw7Af8w,6,10976.210287246287
bGAqyNea15mDm9eW,3,0.0
tZPSRwJWdV6qfZtT,6,4272.680651953942
3bGc2zpgpUGR9nh3,3,0.0
0XTBHHzLg9mngdvU,4,4273.680651953942
qOPqTsHV5EjyFVhm,6,19545.563731447663
OMfQ2gXkPVY1VJzp,12,8094.793686673687
llmdBr61L7LfpmgR,3,0.0
Ar9XSYiKqxSLjokg,6,9819.386880362614
i2SGli00hpIiW9rM,4,4272.680651953942
4w6QAjyP2eNMw9jK,4,4272.680651953942
EfGAkiz5plLhaKaU,6,4272.680651953942
xTvJLWbSn1qOYPky,4,2887.529083541547
oc5eH1rdshbA7be3,4,4272.680651953942
EBtlR5fa86ZnKa7t,3,0.0
7a7NwJUczLXeHeRF,3,3820.113034719745
xbpRWrzICaspu7tt,6,4269.680651953942
zIkoSJ8BNQc1fp1C,16,4784.5120886149625
f1XxT9tUeuBpByOT,6,7397.29824036492
zMTnWndJMoDlNdg6,3,0.0
df0JOlTEeZCAVz1W,3,0.0
FGU3JjRCkNanXLlq,6,13726.165639221414
ugiHWRhN1eTgfDxO,3,2679.612061829079
VOmfTffXh9VBERxF,3,18557.01535425161
5vWiUYie3htPRoBQ,3,0.0
XIx2HA29Nzc6x5lv,3,0.0
pofVoQ3Ruxt9GwST,4,11884.350007579309
TEKG8SX3pXaHPad2,4,3739.0147370033665
qk5b2SX8Nxp6CYmJ,3,0.0
aqf3MfFiPlMsoNdC,3,0.0
rxhKK1e4Llnf7ib0,9,7054.623342379572
QQ62LSramfwmN04m,3,0.0
b90U0ooy4u7suftZ,3,4273.680651953942
NldcH4nGGed4mTOB,6,5484.105143623144
U7y1p5uURcrnwhk4,6,7659.948758728199
UoW84i9pstebjctH,6,4272.680651953942
jkeu31LDQY7jtwW7,3,4272.680651953942
tDfkKlh4CvI1Ka85,9,8545.361303907885
PgT2ZFHD6OIWCaQO,3,0.0
Wt4DHcydr3yOEI08,3,0.0
cLXAGfPGBJyIYG2U,3,2679.612061829079
JEKAyEAwfdHBPpAu,3,0.0
5OXKlt1GTZRAjbJB,6,3820.113034719745
qjgyFBJNTlWSdrk7,6,6028.4588395972805
60OSb9vno2104Lbw,3,0.0
UamCmdVPgN6B4DMa,6,4205.116866463978
YEZ0AuSRVNOYFJV7,3,0.0
jiF0G6R0zT8NasGT,9,4784.5120886149625
WM62AG40waeygcAw,3,0.0
s8Jw4szYqByI3BO9,16,4272.680651953942
8gawdYvIm6cVTnjL,3,0.0
CMAWT6lkjtV7PBrW,6,2.0
9P0Gk4Y0VyDhZM22,6,9772.872490317743
29EF3jZao7V2TEgw,8,8545.361303907885
wfUICmnLjj01cQnW,16,1.0
LatpzJsSTXLlrsvV,4,5484.105143623144
7pCKJvORqZLxv5Er,3,0.0
WVw1TaF1gK9pCZPC,3,0.0
pTIrCtCawqElpZlh,6,7054.623342379572
Jbi4LP9Ita4veuzL,6,3739.0147370033665
3Nha0CyTMiVXw1vq,6,10481.435450198436
nDCLGeoqN9Qn4RdQ,3,6638.320385072202
MhEWTXObl3TRaL7m,3,9772.781865723831
PJW4a5vo82eHMaKv,3,4272.680651953942
F44Ufeq4I1VK1JQ2,3,9082.83762503421
ZiKvBZMekiLsXq22,3,2434.16011978158
hBuArtsWAp1HaCnv,6,11091.460273240173
gIEVlZSsLqTBe2ku,3,4272.680651953942
6dISXgIemYjVFTG8,6,7159.209735495489
R8N1qrCeL9CKLPx8,8,8375.63422716469
ea3CdsOoxgwWXHyq,16,10632.476513997026
LARCs2npDGWPmXjM,3,0.0
WG5YYF5NFHxHir8r,9,2886.529083541547
1YtJNM4elc62gzTc,9,4272.680651953942
u8vUinVpKUFdGkU5,12,8545.361303907885
nATEWfU09W7gFBMX,4,10632.476513997026
hdOS2ZcJXyqLtdkm,4,7054.623342379572
kLffrn2m0zcxlWVI,3,0.0
zdzy2ihJo3NuBDje,6,15286.670357712352
ki6QDi6UjuC4FoLN,6,4269.680651953942
2HgkT8eEkxxEo2Tg,3,4269.680651953942
3VkRD28sDN9rGhSG,6,4272.680651953942
ZNXCTYf9kvZp4S2b,3,0.0
4rQxmaLNgoBtHW8i,4,14751.244527049963
73RnXOlgo4ePwUIw,9,4205.116866463978
j7TDZzge9WWcRrYa,6,7054.623342379572
1mnXho2m4Mi6ETzX,6,1.0
ExD5IQBMwmKDM0TV,3,0.0
wNtGlPfgyPUJdK6U,4,6613.2113464930035
k4mbs6xln69Hi8lO,6,8410.233732927956
1sVIzucWTHpv7onO,3,0.0
8KSSjL0sQsDYTEFS,6,4272.680651953942
jOPYcAzMXOPqTlkn,3,9082.83762503421
md0D3HS7Gz9LWtrc,3,0.0
wLfCTy5I5gTZDfQ4,8,4272.680651953942
cO1Bfs9SwtyyDTUQ,16,7054.623342379572
6qe7HKkI5QCdPQwq,6,16207.740039336437
3oFOtI3W0tSMljwL,16,7054.623342379572
Ft2uhRPjb8ph3Rzw,6,4272.680651953942
C8zGELY7DzTqYk1w,3,14454.58954871677
jMSB8JAipvlTqQlq,12,10911.001037026144
AsD7BAXodGEbMI1j,12,1.0
jeF9xEZ9cPvMLnnH,6,4269.680651953942
OpVCl8LXb7oPZoff,4,6886.3434067761955
cIoNgNzzTmtSUDhV,6,11109.713063651025
jAUYtsKlKjD8ZCJz,4,10632.476513997026
u7ftYjTbn6dOZoIh,6,4272.680651953942
QEANFlMEddUUcGAZ,9,4272.680651953942
cv1uPV0avxhxHcEV,3,0.0
48vyIG91ohqquUyJ,24,4205.116866463978
lL4SqhtkfiSNdETd,8,8094.793686673687
0Qb7Wk1tmjWrRvqn,6,4272.680651953942
kO6K4VUEcFRTLj4Q,8,4947.157955735393
fqotTYeTLpnRj3lF,16,9586.620557401653
qPyC1HRmel6uTaqv,4,7218.672208396542
XbVYMgJatjc3It2P,9,7140.826760487431
Zmnz6K3NeKpTG08k,8,4272.680651953942
3ZrAPM9Tu2V2yKSc,6,4272.680651953942
oYSesu5CXoL0xiBy,9,4272.680651953942
7pNPl5sLNBd0mKw7,6,5072.834840815232
MgKu3jOHL6ZH6VnZ,3,0.0
Gl8ZPIkQ8bnEFhcN,4,4273.680651953942
